STATE,LAW ENFORCEMENT AGENCY,TYPE,COUNTY,SUPPORT TYPE,SIGNED,MOA,ADDENDUM,MOA_URL,ADDENDUM_URL
TEXAS,Victoria County Sheriff’s Office,County,Victoria County,Task Force Model,2025-07-07,link,,https://www.ice.gov/doclib/287gMOA/VictoriaCoSheriffsOfficeTX_TFM_MOA_07072025.pdf,
TEXAS,Victoria County Sheriff’s Office,County,Victoria County,Warrant Service Officer,2025-02-26,link,,https://www.ice.gov/doclib/287gMOA/VictoriaCo_WSO_MOA_02.26.25.pdf,
TEXAS,Walker County Constable Pct 3,Municipality,Walker County,Task Force Model,2025-09-09,link,,https://www.ice.gov/doclib/287gMOA/WalkerCoConstablePct3_TX_TFM_MOA_0992025.pdf,
TEXAS,Walker County Sheriff’s Department,County,Walker County,Jail Enforcement Model,2020-06-09,link,,https://www.ice.gov/doclib/287gMOA/287gJEM_WalkerCoTX_06-09-2020.pdf,
TEXAS,Walker County Sheriff's Office,County,Walker County,Warrant Service Officer,2025-04-02,link,,https://www.ice.gov/doclib/287gMOA/WalkerCoTX_WSO_MOA_040225.pdf,
TEXAS,Waller County Sheriff’s Office,County,Waller County,Warrant Service Officer,2020-02-12,link,,https://www.ice.gov/doclib/287gMOA/287gWSO_WallerCoTx2020-02-12.pdf,
TEXAS,Webb County Sheriff's Office ,County ,Webb County,Jail Enforcement Model ,2025-12-02,link,,https://www.ice.gov/doclib/287gMOA/WebbCoSheriffsOfficeTX_JEM_MOA_12022025.pdf,
TEXAS,Wharton County Sheriff’s Office,County,Wharton County,Jail Enforcement Model,2020-06-09,link,,https://www.ice.gov/doclib/287gMOA/287gJEM_WhartonCoTX_06-09-2020.pdf,
TEXAS,Wharton County Sheriff's Office,County,Wharton County,Warrant Service Officer,2025-04-02,link,,https://www.ice.gov/doclib/287gMOA/WhartonCoTX_WSO_MOA_040225.pdf,
TEXAS,Wichita County Sheriff's Office,County,Wichita County,Task Force Model,2025-11-04,link,,https://www.ice.gov/doclib/287gMOA/WichitaCoSheriffsOfficeTX_TFM_MOA_11042025.pdf,
TEXAS,Wichita County Sheriff's Office,County,Wichita County,Warrant Service Officer,2025-04-16,link,,https://www.ice.gov/doclib/287gMOA/WichitaCoSheriffsOfficeTX_WSO_MOA_04162025.pdf,
TEXAS,Wilbarger County Sheriff's Office ,County ,Wilbarger County ,Warrant Service Officer,2025-09-22,link,,https://www.ice.gov/doclib/287gMOA/WilbargerCoSheriffsOfficeTX_WSO_MOA_09222025.pdf,
TEXAS,Williamson County Sheriff's Office ,County ,Williamson County ,Warrant Service Officer,2025-09-22,link,,https://www.ice.gov/doclib/287gMOA/WilliamsonCoSheriffsOfficeTX_WSO_MOA_09222025.pdf,
TEXAS,Wilson County Sheriff's Office ,County ,Wilson County ,Task Force Model,2025-09-09,link,,https://www.ice.gov/doclib/287gMOA/WilsonCoSheriffsOfficeTX_TFM_MOA_0992025.pdf,
TEXAS,Winkler County Sheriff's Office,County,Winkler County,Jail Enforcement Model,2025-03-21,link,,https://www.ice.gov/doclib/287gMOA/WinklerCoSheriffsOfficeTX_JEM_MOA_03212025.pdf,
TEXAS,Winkler County Sheriff's Office,County,Winkler County,Task Force Model,2025-04-14,link,,https://www.ice.gov/doclib/287gMOA/WinklerCoSO_TX_TFM_MOA_041525.pdf,
TEXAS,Winkler County Sheriff's Office,County,Winkler County,Warrant Service Officer,2025-03-26,link,,http://www.ice.gov/doclib/287gMOA/WinklerCoTX_WSO_MOA_031025.pdf,
TEXAS,Wortham Police Department,Municipality,Freestone County,Task Force Model,2025-12-18,link,,https://www.ice.gov/doclib/287gMOA/WorthamPDTX_TFM_MOA_12182025.pdf,
TEXAS,Yoakum County Sheriff's Office,County,Yoakum County,Warrant Service Officer,2025-06-25,link,,https://www.ice.gov/doclib/287gMOA/YoakumCoSheriffsOfficeTX_WSO_MOA_06252025.pdf,
TEXAS,Yoakum Police Department,County,Yoakum County,Task Force Model,2025-11-24,link,,https://www.ice.gov/doclib/287gMOA/YoakumPDTX_TFM_MOA_11242025.pdf,
TEXAS,Young County Sheriff's Office,County,Young County,Task Force Model,2026-01-26,link,,https://www.ice.gov/doclib/287gMOA/YoungCoSheriffsOfficeTX_TFM_MOA_01262026.pdf,
TEXAS,Zapata County Sheriff's Office ,County ,Zapata County,Jail Enforcement Model ,2025-11-06,link,,https://www.ice.gov/doclib/287gMOA/ZapataCoSheriffsOfficeTX_JEM_MOA_11062025.pdf,
TEXAS,Zapata County Sheriff's Office ,County ,Zapata County,Task Force Model,2025-11-06,link,,https://www.ice.gov/doclib/287gMOA/ZapataCoSheriffsOfficeTX_TFM_MOA_11062025.pdf,
TEXAS ,Sabine County Sheriff's Office,County ,Sabine County,Task Force Model,2025-09-09,link,,https://www.ice.gov/doclib/287gMOA/SabineCoSheriffsOfficeTX_TFM_MOA_0992025.pdf,
TEXAS ,Sabine County Sheriff's Office,County ,Sabine County,Warrant Service Officer,2025-09-09,link,,https://www.ice.gov/doclib/287gMOA/SabineCoSheriffsOfficeTX_WSO_MOA_0992025.pdf,
TEXAS ,Washington County Sheriff's Office,County ,Washington County,Warrant Service Officer,2025-09-09,link,,https://www.ice.gov/doclib/287gMOA/WashingtonCoSheriffsOfficeTX_WSO_MOA_0992025.pdf,
TEXAS ,Wheeler County Sheriff's Office,County ,Wheeler County,Warrant Service Officer,2025-09-09,link,,https://www.ice.gov/doclib/287gMOA/WheelerCoSheriffsOfficeTX_WSO_MOA_0992025.pdf,
TEXAS ,Wise County Sheriff's Office,County ,Wise County,Warrant Service Officer,2025-09-09,link,,https://www.ice.gov/doclib/287gMOA/WiseCoSheriffsOfficeTX_WSO_MOA_09092025.pdf,
UTAH,Beaver County Sheriff's Office,County,Beaver County,Warrant Service Officer,2025-07-11,link,,https://www.ice.gov/doclib/287gMOA/BeaverCountyUT_WSO_MOA_071125.pdf,
UTAH,Cache County Sheriff's Office,County,Cache County,Warrant Service Officer,2025-08-04,link,,https://www.ice.gov/doclib/287gMOA/CacheCountySOUT_WSO_MOA_080425.pdf,
UTAH,Kane County Sheriff's Office,County ,Kane County,Warrant Service Officer,2025-07-24,link,,https://www.ice.gov/doclib/287gMOA/KaneCoSheriffsOfficeUT_WSO_MOA_07242025.pdf,
UTAH,Riverton Police Department,Municipality,Salt Lake County,Task Force Model,2025-08-28,link,,https://www.ice.gov/doclib/287gMOA/RivertonPoliceDeptUT_TFM_MOA_08282025.pdf,
UTAH,Sanpete County Sheriff's Office ,County,Sanpete County ,Warrant Service Officer,2025-11-20,link,,https://www.ice.gov/doclib/287gMOA/SanpeteCoSheriffsOfficeUT_WSO_MOA_11202025.pdf,
UTAH,Sevier County Sheriff's Office ,County ,Sevier County,Jail Enforcement Model ,2025-11-04,link,,https://www.ice.gov/doclib/287gMOA/SevierCoSheriffsOfficeUT_JEM_MOA_11042025.pdf,
UTAH,Sevier County Sheriff's Office ,County ,Sevier County,Warrant Service Officer,2025-11-04,link,,https://www.ice.gov/doclib/287gMOA/SevierCoSheriffsOfficeUT_WSO_MOA_11042025.pdf,
UTAH,Tooele County Sheriff's Office,County,Tooele County,Task Force Model,2025-07-02,link,,https://www.ice.gov/doclib/287gMOA/TooeleCoSheriffsOfficeUT_TFM_MOA_07022025.pdf,
UTAH,Tooele County Sheriff's Office,County,Tooele County,Warrant Service Officer,2025-06-25,link,,https://www.ice.gov/doclib/287gMOA/TooeleCoSheriffsOfficeUT_WSO_MOA_06252025.pdf,
UTAH,Utah County Sheriff's Office,County ,Utah County,Task Force Model,2025-07-24,link,,https://www.ice.gov/doclib/287gMOA/UtahCoSheriffsOfficeUT_TFM_MOA_07242025.pdf,
UTAH,Utah County Sheriff's Office,County ,Utah County,Warrant Service Officer,2025-07-24,link,,https://www.ice.gov/doclib/287gMOA/UtahCoSheriffsOfficeUT_WSO_MOA_07242025.pdf,
UTAH,Utah Department of Corrections,State Agency,,Warrant Service Officer,2025-05-13,link,,https://www.ice.gov/doclib/287gMOA/UtahDoC_WSO_MOA_05.13.2025.pdf,
UTAH,Wasatch County Sheriff's Office,County,Wasatch County,Warrant Service Officer,2025-08-04,link,,https://www.ice.gov/doclib/287gMOA/WasatchCoSheriffsOfficeUT_WSO_MOA_08042025.pdf,
UTAH,Washington County Sheriff's Office,County,Washington County,Jail Enforcement Model,2025-03-21,link,,https://www.ice.gov/doclib/287gMOA/WashingtonCoSheriffsOfficeUT_JEM_MOA_03.20.2025.pdf,
UTAH,Washington County Sheriff's Office,County,Washington County,Task Force Model,2025-03-21,link,,https://www.ice.gov/doclib/287gMOA/WashingtonCoSheriffsOfficeUT_TFM_MOA_03.20.2025.pdf,
UTAH,Weber County Sheriff's Office,County,Weber County,Task Force Model,2025-07-02,link,,https://www.ice.gov/doclib/287gMOA/WeberCoSheriffsOfficeUT_TFM_MOA_07022025.pdf,
VIRGINIA,Alleghany County Sheriff's Office,County,Alleghany County,Warrant Service Officer,2025-06-03,link,,https://www.ice.gov/doclib/287gMOA/AlleghanyCoSheriffsOfficeVA_WSO_MOA_06.03.25.pdf,
VIRGINIA,Amherst County Sheriff's Office ,County ,Amherst County,Task Force Model,2025-07-29,link,,https://www.ice.gov/doclib/287gMOA/AmherstCoSheriffsOfficeVA_TFM_MOA_07292025.pdf,
VIRGINIA,Appomattox County Sheriff's Office,County,Appomattox County,Task Force Model,2025-05-13,link,,https://www.ice.gov/doclib/287gMOA/AppomattoxCoSheriffsOfficeVA_TFM_MOA_05132025.pdf,
VIRGINIA,Bedford County Sheriff's Office,County,Bedford County ,Task Force Model,2025-03-07,link,,https://www.ice.gov/doclib/287gMOA/BedfordCountySheriffVA_TFM_MOA_030725.pdf,
VIRGINIA,Buchanan County Sheriff's Office,County,Buchanan County,Task Force Model,2025-06-11,link,,https://www.ice.gov/doclib/287gMOA/BuchananCoSheriffsOfficeVA_TFM_MOA_06112025.pdf,
VIRGINIA,Buckingham County Sheriff's Office,County,Buckingham County,Task Force Model,2025-05-16,link,,https://www.ice.gov/doclib/287gMOA/BuckinghamCoSheriffsOfficeVA_TFM_MOA_05162025.pdf,
VIRGINIA,Campbell County Sheriff's Office,County,Campbell County,Task Force Model,2025-05-08,link,,https://www.ice.gov/doclib/287gMOA/CampbellCoSheriffsOfficeVA_TFM_MOA_05082025.pdf,
VIRGINIA,Craig County Sheriff's Office,County,Craig County,Task Force Model,2025-05-16,link,,https://www.ice.gov/doclib/287gMOA/CraigCoSheriffsOfficeVA_TFM_MOA_05162025.pdf,
VIRGINIA,Franklin County Sheriff's Office,County,Franklin County,Task Force Model,2025-04-23,link,,https://www.ice.gov/doclib/287gMOA/FranklinCoSheriffsOfficeVA_TFM_MOA_04232025.pdf,
VIRGINIA,Frederick County Sheriff's Office ,County,Frederick County ,Task Force Model,2025-12-08,link,,https://www.ice.gov/doclib/287gMOA/FrederickCoSheriffsOfficeVA_TFM_MOA_12082025.pdf,
VIRGINIA,Grayson County Sheriff's Office,County,Grayson County,Task Force Model,2025-05-08,link,,https://www.ice.gov/doclib/287gMOA/GraysonCoSheriffsOfficeVA_TFM_MOA_05082025.pdf,
VIRGINIA,Greene County Sheriff's Office,County,Greene County,Task Force Model,2025-05-08,link,,https://www.ice.gov/doclib/287gMOA/GreeneCoSheriffsOfficeVA_TFM_MOA_05082025.pdf,
VIRGINIA,Hopewell County Sheriff's Office,County,Hopewell County,Task Force Model,2025-06-30,link,,https://www.ice.gov/doclib/about/offices/ero/287g/HopewellSheriffsOfficeVA-TFM-MOA-07302025.pdf,
VIRGINIA,Loudoun County Sheriff's Office,County,Loudoun County,Warrant Service Officer,2025-03-26,link,,http://www.ice.gov/doclib/287gMOA/LoudounCountySO_WSO_MOA_032625.pdf,
VIRGINIA,Mecklenburg County Sheriff's Office,County,Mecklenburg County,Task Force Model,2025-05-13,link,,https://www.ice.gov/doclib/287gMOA/MecklenburgCoSheriffsOfficeVA_TFM_MOA_05132025.pdf,
VIRGINIA,Pittsylvania County Sheriff's Office,County,Pittsylvania County,Jail Enforcement Model,2025-06-11,link,,https://www.ice.gov/doclib/287gMOA/PittsylvaniaCoSheriffsOfficeVA_JEM_MOA_06112025.pdf,
VIRGINIA,Pittsylvania County Sheriff's Office,County,Pittsylvania County,Task Force Model,2025-06-13,link,,https://www.ice.gov/doclib/about/offices/ero/287g/PittsylvaniaCountySheriffsOfficeVA-TFM-07302025.pdf,
VIRGINIA,Pittsylvania County Sheriff's Office,County,Pittsylvania County,Warrant Service Officer,2025-09-09,link,,https://www.ice.gov/doclib/287gMOA/PittsylvanniaCoSheriffsOfficeVA_WSO_MOA_09092025.pdf,
VIRGINIA,"Rappahannock, Shenandoah, Warren Regional Jail Authority",County ,,Warrant Service Officer,2025-08-28,link,,https://www.ice.gov/doclib/287gMOA/RappahannokShenandoahWarrenRegJailAuthorityVA_WSO_MOA_08282025.pdf,
VIRGINIA,Richmond County Sheriff's Office,County,Richmond County,Task Force Model,2025-06-12,link,,https://www.ice.gov/doclib/287gMOA/RichmondCoSheriffsOfficeVA_TFM_MOA_06122025.pdf,
VIRGINIA,Scott County Sheriff's Office,County,Scott County,Task Force Model,2025-06-11,link,,https://www.ice.gov/doclib/287gMOA/ScottCoSheriffsOfficeVA_TFM_MOA_05082025.pdf,
VIRGINIA,Shenandoah County Sheriff's Office,County,Shenandoah County ,Task Force Model,2025-04-14,link,,https://www.ice.gov/doclib/287gMOA/ShenandoahCoSheriffsOfficeVA_TFM_MOA_04142025.pdf,
VIRGINIA,Smyth County Sheriff's Office ,County,Smyth County,Task Force Model,2025-04-14,link,,https://www.ice.gov/doclib/287gMOA/SmythCoSheriffsOfficeVA_TFM_MOA_04142025.pdf,
VIRGINIA,Southwest Virginia Regional Jail Authority,County ,,Warrant Service Officer,2025-05-08,link,,https://www.ice.gov/doclib/287gMOA/SW_VirginiaRegJailAuthority_WSO_MOA_05.08.2025.pdf,
VIRGINIA,Tazewell County Sheriff's Office,County,Tazewell County,Task Force Model,2025-09-09,link,,https://www.ice.gov/doclib/287gMOA/TazewellCoSheriffsOfficeVA_TFM_MOA_0992025.pdf,
VIRGINIA,Virginia Department of Corrections,State Agency,,Jail Enforcement Model,2025-02-28,link,,https://www.ice.gov/doclib/287gMOA/VADOC_JEM_MOA_022825.pdf,
VIRGINIA,Virginia DOC Law Enforcement Services,State Agency,,Task Force Model,2025-06-11,link,,https://www.ice.gov/doclib/287gMOA/VirginiaDOC_OfficeLawEnfServices_TFM_MOA_06112025.pdf,
VIRGINIA,Washington County Sheriff's Office,County,Washington County,Task Force Model,2025-06-11,link,,https://www.ice.gov/doclib/287gMOA/WashingtonCoSheriffsOfficeVA_TFM_MOA_06112025.pdf,
VIRGINIA,Wise County Sheriff's Office,County,Wise County,Task Force Model,2025-07-23,link,,https://www.ice.gov/doclib/287gMOA/WiseCoSheriffsOfficeVA_TFM_MOA_07232025.pdf,
WEST VIRGINIA,Berkeley County Sheriff's Office,County ,Berkeley County ,Task Force Model,2025-08-28,link,,https://www.ice.gov/doclib/287gMOA/BerkeleyCoSheriffsOfficeWV_TFM_MOA_08282025.pdf,
WEST VIRGINIA,Cabell County Sheriff's Office ,County ,Cabell County ,Task Force Model,2025-09-22,link,,https://www.ice.gov/doclib/287gMOA/CabellCoSheriffsOfficeWV_TFM_MOA_09222025.pdf,
WEST VIRGINIA,Fayette County Sheriff's Office,County,Fayette County,Task Force Model,2026-01-07,link,,https://www.ice.gov/doclib/287gMOA/FayetteCoSheriffsOfficeWV_TFM_MOA_01072026.pdf,
WEST VIRGINIA,Fayetteville Police Department,Municipality,Fayette County,Task Force Model,2026-01-07,link,,https://www.ice.gov/doclib/287gMOA/FayettevillePoliceDeptWV_TFM_MOA_01072026.pdf,
WEST VIRGINIA,Hampshire County Sheriff's Office,County,Hampshire County,Task Force Model,2025-12-02,link,,https://www.ice.gov/doclib/287gMOA/HampshireCoSheriffsOfficeWV_TFM_MOA_12022025.pdf,
WEST VIRGINIA,Hardy County Sheriff's Office ,County ,Hardy County,Task Force Model,2025-12-15,link,,https://www.ice.gov/doclib/287gMOA/HardyCoSOWV_TFM_MOA_12152025.pdf,
WEST VIRGINIA,Harrison County Sheriff's Office,County ,Harrison County,Task Force Model,2025-08-28,link,,https://www.ice.gov/doclib/287gMOA/HarrisonCoSheriffsOfficeWV_TFM_MOA_08282025.pdf,
WEST VIRGINIA,Hinton Police Department,Municipality ,Summers County,Task Force Model,2026-01-26,link,,https://www.ice.gov/doclib/287gMOA/HintonPDWV_TFM_MOA_012626.pdf,
WEST VIRGINIA,Hurricane Police Department,Municipality ,Putnam County,Task Force Model,2026-01-26,link,,https://www.ice.gov/doclib/287gMOA/HurricanePDWV_TFM_MOA_012626.pdf,
WEST VIRGINIA,Jefferson County Sheriff's Office,County ,Jefferson County ,Task Force Model,2025-08-04,link,,https://www.ice.gov/doclib/287gMOA/JeffersonCoSheriffsOfficeWV_TFM_MOA_08042025.pdf,
WEST VIRGINIA,Lewis County Sheriff's Office,County,Lewis County,Task Force Model,2026-01-26,link,,https://www.ice.gov/doclib/287gMOA/LewisCoSOWV_TFM_MOA_012626.pdf,
WEST VIRGINIA,McDowell County Sheriff's Office,County,McDowell County,Task Force Model,2026-01-26,link,,https://www.ice.gov/doclib/287gMOA/McDowellCoSOWV_TFM_MOA_012626.pdf,
WEST VIRGINIA,Mineral County Sheriff's Office ,County,Mineral County ,Task Force Model,2025-12-08,link,,https://www.ice.gov/doclib/287gMOA/MineralCoSOWV_TFM_MOA_12082025.pdf,
WEST VIRGINIA,Moorefield Police Department,Municipality ,Hardy County,Task Force Model,2026-01-30,link pending,,,
WEST VIRGINIA,Morgan County Sheriff's Office ,County ,Morgan County ,Task Force Model,2025-08-28,link,,https://www.ice.gov/doclib/287gMOA/MorganCoSheriffsOfficeWV_TFM_MOA_08282025.pdf,
WEST VIRGINIA,Nicholas County Sheriff's Office,County,Nicholas County,Task Force Model,2026-01-07,link,,https://www.ice.gov/doclib/287gMOA/NicholasCoSOWV_TFM_MOA_01072025.pdf,
WEST VIRGINIA,Oak Hill Police Department,Municipality,Fayette County,Task Force Model,2025-12-18,link,,https://www.ice.gov/doclib/287gMOA/OakHillPDWV_TFM_MOA_12182025.pdf,
WEST VIRGINIA,Pleasants County Sheriff's Office,County,Pleasants County,Task Force Model,2026-02-10,link pending,,,
WEST VIRGINIA,Richwood Police Department,Municipality ,Nicholas County,Task Force Model,2026-01-26,link,,https://www.ice.gov/doclib/287gMOA/RichwoodPDWV_TFM_MOA_012626.pdf,
WEST VIRGINIA,Village of Clearview Police Department ,Municipality,Ohio County ,Task Force Model,2025-09-09,link,,https://www.ice.gov/doclib/287gMOA/VillageClearviewPoliceDeptWV_TFM_MOA_09092025.pdf,
WEST VIRGINIA,West Virginia Division of Corrections and Rehabilitation,State Agency,,Warrant Service Officer,2025-06-05,link,,https://www.ice.gov/doclib/287gMOA/DivisionCorrectionsRehabilitationWV_WSO_MOA_06062025.pdf,
WEST VIRGINIA,West Virginia National Guard,State Agency,,Task Force Model,2025-06-11,link,,https://www.ice.gov/doclib/287gMOA/WestVirginiaNatGuard_TFM_MOA_0611025.pdf,
WEST VIRGINIA,West Virginia State Police Department,State Agency,Washington County,Task Force Model,2025-07-23,link,,https://www.ice.gov/doclib/287gMOA/StatePoliceWV_TFM_MOA_07232025.pdf,
WEST VIRGINIA,White Sulphur Springs Police Department,Municipality ,Greenbrier County,Task Force Model,2026-02-10,link pending,,,
WEST VIRGINIA,Wood County Sheriff's Office,County,Wood County,Task Force Model,2025-05-08,link,,https://www.ice.gov/doclib/287gMOA/WoodCoSheriffsOfficeWV_TFM_MOA_0508025.pdf,
WEST VIRGINIA ,Putnam County Sheriff's Office ,County,Putnam County,Task Force Model,2025-11-10,link,,https://www.ice.gov/doclib/287gMOA/PutnamCoSOWV_TFM_MOA_11102025.pdf,
WEST VIRGINIA ,Summersville Police Department ,Municipality,Nicholas County,Task Force Model,2025-12-08,link,,https://www.ice.gov/doclib/287gMOA/SummersvillePDWV_TFM_MOA_12082025.pdf,
WEST VIRGINIA ,Upshur County Sheriff's Office ,County ,Upshur County,Task Force Model,2025-12-12,link,,https://www.ice.gov/doclib/287gMOA/UpshurCoSOWV_TFM_MOA_12122025.pdf,
WISCONSIN,Brown County Sheriff's Office,County,Brown County ,Warrant Service Officer,2020-10-16,link,,https://www.ice.gov/doclib/287gMOA/287gWSO_BrownCoWI_10-16-2020.pdf,
WISCONSIN,Calumet County Sheriff's Office,County,Calumet County,Warrant Service Officer,2025-07-31,link,,https://www.ice.gov/doclib/287gMOA/CalumetCoSheriffsOfficeWI_WSO_MOA_07312025.pdf,
WISCONSIN,Dunn County Sheriff's Office,County,Dunn County,Warrant Service Officer,2026-02-10,link pending,,,
WISCONSIN,Fond du Lac County Sheriff's Office,County,Fond du Lac County ,Warrant Service Officer,2020-06-05,link,,https://www.ice.gov/doclib/287gMOA/287gWSO_FondDuLacCoWI_06-05-2020.pdf,
WISCONSIN,Kenosha County Sheriff's Office,County,Kenosha County,Jail Enforcement Model,2026-01-07,link,,https://www.ice.gov/doclib/287gMOA/KenoshaCoSOWI_JEM_MOA_01072026.pdf,
WISCONSIN,Kewaunee County Sheriff's Office,County,Kewaunee County,Jail Enforcement Model,2025-09-22,link,,https://www.ice.gov/doclib/287gMOA/KewauneeCoSheriffsOfficeWI_JEM_MOA_09222025.pdf,
WISCONSIN,Kewaunee County Sheriff's Office,County,Kewaunee County,Warrant Service Officer,2025-06-11,link,,https://www.ice.gov/doclib/287gMOA/KewauneeCoSheriffsOfficeWI_WSO_MOA_06122025.pdf,
WISCONSIN,Manitowoc County Sheriff's Office,County,Manitowoc County ,Warrant Service Officer,2020-06-05,link,,https://www.ice.gov/doclib/287gMOA/287gWSO_MantiowocCoWI_06-05-2020.pdf,
WISCONSIN,Marathon County Sheriff's Office ,County ,Marathon County,Jail Enforcement Model ,2025-11-04,link,,https://www.ice.gov/doclib/287gMOA/MarathonCoSheriffsOfficeWI_JEM_MOA_11042025.pdf,
WISCONSIN,Marquette County Sheriff's Office,County,Marquette County ,Warrant Service Officer,2020-05-21,link,,https://www.ice.gov/doclib/287gMOA/287gWSO_MarquetteWI_05-21-2020.pdf,
WISCONSIN,Outagamie County Sheriff's Office,County,Outagamie County,Warrant Service Officer,2025-05-08,link,,https://www.ice.gov/doclib/287gMOA/OutagamieCoSheriffsOfficeWI_WSO_MOA_05.08.2025.pdf,
WISCONSIN,Palmyra Police Department ,Municipality,Jefferson County ,Task Force Model,2025-09-22,link,,https://www.ice.gov/doclib/287gMOA/PalmyraPoliceDeptWI_TFM_MOA_09222025.pdf,
WISCONSIN,Sauk County Sheriff's Office ,County ,Sauk County,Jail Enforcement Model,2026-02-10,link pending,,,
WISCONSIN,Sauk County Sheriff's Office ,County ,Sauk County,Warrant Service Officer,2025-12-18,link,,https://www.ice.gov/doclib/287gMOA/SaukCoSOWI_WSO_MOA_12182025.pdf,
